DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,FT
5107837,1,4,1,41,1,183.10491147,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107837,1,5,1,41,1,183.10491147,41,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5107837,1,6,1,41,1,183.10491147,41,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5107838,1,1,1,41,1,140.91152969,41,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5107838,1,2,1,41,1,140.91152969,41,2020,01,202001,50,,2,4,1,,,,,,,,,,,1
5107839,1,1,1,41,1,227.50646554,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107839,1,2,1,41,1,227.50646554,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107839,1,3,1,41,1,227.50646554,41,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5107840,1,1,1,41,1,82.253082936,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107840,1,2,1,41,1,82.253082936,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107840,1,3,1,41,1,82.253082936,41,2020,01,202001,50,,3,3,2,2,2,2,1,12,,,,,,1
5107840,1,4,1,41,1,82.253082936,41,2020,01,202001,50,,2,5,,,,,,,,,,,,1
5107841,1,1,1,41,1,148.82509158,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107841,1,2,1,41,1,148.82509158,41,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5107842,1,1,1,41,1,150.20357485,41,2020,01,202001,50,,1,5,,,,,,,,,,,,1
5107842,1,2,1,41,1,150.20357485,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107842,1,3,1,41,1,150.20357485,41,2020,01,202001,50,,3,4,2,2,2,2,1,2,2,,1,1,1,1
5107842,1,4,1,41,1,150.20357485,41,2020,01,202001,50,,4,3,2,2,2,2,2,,,,,,,1
5107842,1,5,1,41,1,150.20357485,41,2020,01,202001,50,,5,3,2,2,2,2,2,,,,,,,1
5107842,1,6,1,41,1,150.20357485,41,2020,01,202001,50,,6,3,2,2,2,2,2,,,,,,,1
5107843,1,1,1,41,1,208.71552978,41,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5107843,1,2,1,41,1,208.71552978,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107844,1,1,1,41,1,178.6009058,41,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5107844,1,2,1,41,1,178.6009058,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107845,1,1,1,41,1,136.68219676,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107845,1,2,1,41,1,136.68219676,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107845,1,3,1,41,1,136.68219676,41,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5107845,1,4,1,41,1,136.68219676,41,2020,01,202001,50,,4,3,2,2,2,2,2,,,,,,,1
5107846,1,1,1,41,1,190.00345061,41,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107847,1,1,1,41,1,422.85376208,41,2020,01,202001,50,1,1,2,2,2,2,1,,,,,,,1,1
5107847,1,2,1,41,1,422.85376208,41,2020,01,202001,50,1,2,4,2,2,2,1,,,,,,,1,1
5107848,1,1,1,41,1,343.09873643,41,2020,01,202001,50,,1,5,,,,,,,,,,,,1
5107848,1,2,1,41,1,343.09873643,41,2020,01,202001,50,2,2,2,2,2,2,1,,,,,,,1,1
5107849,1,1,1,41,1,163.45407606,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107849,1,2,1,41,1,163.45407606,41,2020,01,202001,50,2,2,2,2,2,2,1,,,,,,,1,1
5107850,1,1,1,41,1,178.33521624,41,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5107850,1,2,1,41,1,178.33521624,41,2020,01,202001,50,1,2,4,2,2,2,1,,,,,,,1,1
5107850,1,3,1,41,1,178.33521624,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107851,1,1,1,41,1,154.34401474,41,2020,01,202001,50,,2,5,,,,,,,,,,,,1
5107851,1,2,1,41,1,154.34401474,41,2020,01,202001,50,,2,6,2,2,2,2,1,8,2,,2,,,1
5107851,1,3,1,41,1,154.34401474,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107852,1,1,1,41,1,212.72988182,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107852,1,2,1,41,1,212.72988182,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107853,1,1,1,41,1,179.1018154,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107854,1,1,1,41,1,188.45336034,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107854,1,2,1,41,1,188.45336034,41,2020,01,202001,50,,1,5,,,,,,,,,,,,1
5107855,1,1,1,41,1,154.16228448,41,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5107855,1,2,1,41,1,154.16228448,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107855,1,3,1,41,1,154.16228448,41,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107856,1,1,1,41,1,158.2432246,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107856,1,2,1,41,1,158.2432246,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107856,1,3,1,41,1,158.2432246,41,2020,01,202001,50,,3,4,2,2,2,2,2,,,,,,,1
5107857,1,1,1,41,1,166.0923959,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107857,1,2,1,41,1,166.0923959,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107857,1,3,1,41,1,166.0923959,41,2020,01,202001,50,3,3,2,2,2,2,1,,,,,,,1,1
5107858,1,1,1,41,1,198.71289585,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107858,1,2,1,41,1,198.71289585,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107858,1,3,1,41,1,198.71289585,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107858,1,4,1,41,1,198.71289585,41,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5107858,1,5,1,41,1,198.71289585,41,2020,01,202001,50,,2,5,,,,,,,,,,,,1
5107859,1,1,1,41,1,464.61451366,41,2020,01,202001,50,2,1,4,2,2,2,1,,,,,,,1,1
5107859,1,2,1,41,1,464.61451366,41,2020,01,202001,50,,2,6,2,1,,,,,,,,,,1
5107860,1,1,1,41,1,162.81602962,41,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107861,1,1,1,41,1,212.72988182,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107861,1,2,1,41,1,212.72988182,41,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5107862,1,1,1,41,1,413.22476544,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107862,1,2,1,41,1,413.22476544,41,2020,01,202001,50,1,2,2,2,2,2,1,,,,,,,1,1
5107863,1,1,1,41,1,162.25757663,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107863,1,2,1,41,1,162.25757663,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107863,1,3,1,41,1,162.25757663,41,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5107864,1,1,1,41,1,366.04131134,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107864,1,2,1,41,1,366.04131134,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107865,1,1,1,41,1,176.96757228,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107865,1,2,1,41,1,176.96757228,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107865,1,3,1,41,1,176.96757228,41,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5107865,1,4,1,41,1,176.96757228,41,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5107866,1,1,1,41,1,112.65491935,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107866,1,2,1,41,1,112.65491935,41,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5107866,1,3,1,41,1,112.65491935,41,2020,01,202001,50,2,3,2,2,2,2,1,,,,,,,1,1
5107866,1,4,1,41,1,112.65491935,41,2020,01,202001,50,,4,6,2,1,,,,,,,,,,1
5107867,1,1,1,41,1,149.00682184,41,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5107867,1,2,1,41,1,149.00682184,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107868,1,1,1,41,1,124.45772069,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107868,1,2,1,41,1,124.45772069,41,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5107868,1,3,1,41,1,124.45772069,41,2020,01,202001,50,,1,5,,,,,,,,,,,,1
5107869,1,1,1,41,1,144.30767537,41,2020,01,202001,50,2,1,4,2,2,2,1,,,,,,,1,1
5107869,1,2,1,41,1,144.30767537,41,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107870,1,1,1,41,1,152.28782534,41,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5107870,1,3,1,41,1,152.28782534,41,2020,01,202001,50,1,3,3,2,2,2,1,,,,,,,1,1
5107871,1,1,1,41,1,192.53430045,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107871,1,2,1,41,1,192.53430045,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107872,1,1,1,41,1,144.4915602,41,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5107872,1,3,1,41,1,144.4915602,41,2020,01,202001,50,,3,6,2,2,2,2,2,,,,,,,1
5107872,1,4,1,41,1,144.4915602,41,2020,01,202001,50,,4,4,2,2,2,2,2,,,,,,,1
5107873,1,1,1,41,1,149.00682184,41,2020,01,202001,50,,1,5,,,,,,,,,,,,1
5107873,1,2,1,41,1,149.00682184,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107874,1,1,1,41,1,162.81602962,41,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107875,1,1,1,41,1,158.80167759,41,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5107877,1,1,1,41,1,121.81940085,41,2020,01,202001,50,,1,5,,,,,,,,,,,,1
5107877,1,2,1,41,1,121.81940085,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107878,1,1,1,41,1,149.00682184,41,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107878,1,2,1,41,1,149.00682184,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107879,1,1,1,41,1,121.26094786,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107879,1,2,1,41,1,121.26094786,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107879,1,3,1,41,1,121.26094786,41,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5107879,1,4,1,41,1,121.26094786,41,2020,01,202001,50,,4,5,,,,,,,,,,,,1
5107880,1,1,1,41,1,173.52503661,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107880,1,2,1,41,1,173.52503661,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107880,1,3,1,41,1,173.52503661,41,2020,01,202001,50,,1,5,,,,,,,,,,,,1
5107880,1,4,1,41,1,173.52503661,41,2020,01,202001,50,2,4,2,2,2,2,1,,,,,,,1,1
5107881,1,1,1,41,1,161.2116675,41,2020,01,202001,50,,1,5,,,,,,,,,,,,1
5107881,1,2,1,41,1,161.2116675,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107882,1,1,1,41,1,139.19933957,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107882,1,2,1,41,1,139.19933957,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107882,1,3,1,41,1,139.19933957,41,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5107882,1,4,1,41,1,139.19933957,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107883,1,1,1,41,1,178.88683451,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107883,1,2,1,41,1,178.88683451,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107883,1,3,1,41,1,178.88683451,41,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5107884,1,1,1,41,1,140.77561506,41,2020,01,202001,50,1,1,2,2,2,2,1,,,,,,,1,1
5107884,1,2,1,41,1,140.77561506,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107884,1,3,1,41,1,140.77561506,41,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5107884,1,4,1,41,1,140.77561506,41,2020,01,202001,50,1,4,3,2,2,2,1,,,,,,,1,1
5107885,1,1,1,41,1,216.81082193,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107885,1,2,1,41,1,216.81082193,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107887,1,1,1,41,1,161.63937028,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107887,1,2,1,41,1,161.63937028,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107887,1,3,1,41,1,161.63937028,41,2020,01,202001,50,2,3,3,2,2,2,1,,,,,,,1,1
5107888,1,1,1,41,1,154.16228448,41,2020,01,202001,50,,1,4,2,2,1,,,,,,,,,1
5107888,1,2,1,41,1,154.16228448,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107888,1,3,1,41,1,154.16228448,41,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5107889,1,1,1,41,1,140.91152969,41,2020,01,202001,50,,1,5,,,,,,,,,,,,1
5107889,1,2,1,41,1,140.91152969,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107890,1,1,1,41,1,209.1498513,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107891,1,1,1,41,1,149.00682184,41,2020,01,202001,50,,1,5,,,,,,,,,,,,1
5107891,1,2,1,41,1,149.00682184,41,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5107892,1,1,1,41,1,200.69618068,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107892,1,2,1,41,1,200.69618068,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107893,1,1,1,41,1,212.11167547,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107893,1,2,1,41,1,212.11167547,41,2020,01,202001,50,3,2,4,2,2,2,1,,,,,,,1,1
5107894,1,1,1,41,1,184.4390083,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107894,1,2,1,41,1,184.4390083,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107895,1,1,1,41,1,457.82222229,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107895,1,2,1,41,1,457.82222229,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107896,1,1,1,41,1,387.6236221,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107896,1,2,1,41,1,387.6236221,41,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5107897,1,1,1,41,1,365.90813519,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107897,1,2,1,41,1,365.90813519,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107898,1,1,1,41,1,417.43105956,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107898,1,2,1,41,1,417.43105956,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107900,1,1,1,41,1,132.81623754,41,2020,01,202001,50,,1,6,1,,,,,,,,,,,1
5107900,1,2,1,41,1,132.81623754,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107901,1,1,1,41,1,132.81623754,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107901,1,2,1,41,1,132.81623754,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107902,1,1,1,41,1,140.72979943,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107902,1,2,1,41,1,140.72979943,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107904,1,1,1,41,1,148.32853404,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107904,1,4,1,41,1,148.32853404,41,2020,01,202001,50,,4,1,,,,,,,,,,,,1
5107904,1,5,1,41,1,148.32853404,41,2020,01,202001,50,,5,1,,,,,,,,,,,,1
5107904,1,6,1,41,1,148.32853404,41,2020,01,202001,50,,6,1,,,,,,,,,,,,1
5107905,1,1,1,41,1,143.74922238,41,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107905,1,2,1,41,1,143.74922238,41,2020,01,202001,50,,2,4,2,2,2,2,1,10,,,,,,1
5107905,1,3,1,41,1,143.74922238,41,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5107905,1,4,1,41,1,143.74922238,41,2020,01,202001,50,2,3,2,2,2,2,1,,,,,,,1,1
5107906,1,1,1,41,1,166.68198885,41,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5107906,1,2,1,41,1,166.68198885,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107906,1,3,1,41,1,166.68198885,41,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5107907,1,1,1,41,1,140.32758651,41,2020,01,202001,50,1,1,2,2,2,2,1,,,,,,,1,1
5107907,1,2,1,41,1,140.32758651,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107907,1,3,1,41,1,140.32758651,41,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5107907,1,4,1,41,1,140.32758651,41,2020,01,202001,50,1,4,2,2,2,2,1,,,,,,,1,1
5107908,1,1,1,41,1,146.94599521,41,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5107908,1,2,1,41,1,146.94599521,41,2020,01,202001,50,,2,4,1,,,,,,,,,,,1
5107908,1,3,1,41,1,146.94599521,41,2020,01,202001,50,2,1,4,2,2,2,1,,,,,,,1,1
5107909,1,1,1,41,1,336.30644506,41,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5107909,1,2,1,41,1,336.30644506,41,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107910,1,1,1,41,1,179.1018154,41,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5107911,1,1,1,41,1,134.02424651,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107911,1,2,1,41,1,134.02424651,41,2020,01,202001,50,,2,4,2,2,2,2,1,11,,,,,,1
5107912,1,1,1,41,1,349.74496495,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107912,1,2,1,41,1,349.74496495,41,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5107912,1,4,1,41,1,349.74496495,41,2020,01,202001,50,,4,1,,,,,,,,,,,,1
5107913,1,1,1,41,1,178.88683451,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107913,1,2,1,41,1,178.88683451,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107913,1,3,1,41,1,178.88683451,41,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5107914,1,1,1,41,1,149.00682184,41,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107914,1,2,1,41,1,149.00682184,41,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107916,1,1,1,41,1,147.45673157,41,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5107916,1,2,1,41,1,147.45673157,41,2020,01,202001,50,,1,5,,,,,,,,,,,,1
5107916,1,3,1,41,1,147.45673157,41,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5107917,1,1,1,41,1,149.00682184,41,2020,01,202001,50,,1,5,,,,,,,,,,,,1
5107917,1,2,1,41,1,149.00682184,41,2020,01,202001,50,,2,5,,,,,,,,,,,,1
5107918,1,1,1,41,1,209.1498513,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107919,1,1,1,41,1,148.82509158,41,2020,01,202001,50,,1,3,2,2,2,2,1,12,,,,,,1
5107919,1,2,1,41,1,148.82509158,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107920,1,1,1,41,1,155.94070467,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107920,1,2,1,41,1,155.94070467,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107921,1,1,1,41,1,366.36551103,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107923,1,1,1,41,1,208.71552978,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107923,1,2,1,41,1,208.71552978,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107928,1,1,1,41,1,162.81602962,41,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5107929,1,1,1,41,1,175.92166315,41,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107929,1,2,1,41,1,175.92166315,41,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107929,1,3,1,41,1,175.92166315,41,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5107932,1,1,1,41,1,163.45407606,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107932,1,2,1,41,1,163.45407606,41,2020,01,202001,50,2,2,2,2,2,2,1,,,,,,,1,1
5107948,1,1,1,41,1,163.45407606,41,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107948,1,2,1,41,1,163.45407606,41,2020,01,202001,50,3,2,2,2,2,2,1,,,,,,,1,1
5107955,1,1,1,44,1,64.001103539,44,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107955,1,2,1,44,1,64.001103539,44,2020,01,202001,50,1,2,4,2,2,2,1,,,,,,,1,1
5107956,1,1,1,44,1,116.54538332,44,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107956,1,2,1,44,1,116.54538332,44,2020,01,202001,50,2,2,4,2,2,2,1,,,,,,,1,1
5107956,1,5,1,44,1,116.54538332,44,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107957,1,1,1,44,1,57.234025559,44,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107957,1,2,1,44,1,57.234025559,44,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5107957,1,5,1,44,1,57.234025559,44,2020,01,202001,50,1,5,6,2,2,2,1,,,,,,,1,1
5107957,1,6,1,44,1,57.234025559,44,2020,01,202001,50,,6,4,2,2,2,2,2,,,,,,,1
5107958,1,1,1,44,1,28.61701278,44,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107958,1,2,1,44,1,28.61701278,44,2020,01,202001,50,1,2,2,2,2,2,1,,,,,,,1,1
5107958,1,3,1,44,1,28.61701278,44,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5107958,1,4,1,44,1,28.61701278,44,2020,01,202001,50,,4,1,,,,,,,,,,,,1
5107958,1,5,1,44,1,28.61701278,44,2020,01,202001,50,,5,1,,,,,,,,,,,,1
5107958,1,6,1,44,1,28.61701278,44,2020,01,202001,50,,6,1,,,,,,,,,,,,1
5107959,1,1,1,44,1,52.248747669,44,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107959,1,2,1,44,1,52.248747669,44,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107959,1,3,1,44,1,52.248747669,44,2020,01,202001,50,2,3,6,2,2,2,1,,,,,,,1,1
5107960,1,1,1,44,1,40.536828997,44,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107960,1,2,1,44,1,40.536828997,44,2020,01,202001,50,,2,2,1,,,,,,,,,,,1
5107960,1,3,1,44,1,40.536828997,44,2020,01,202001,50,,3,4,2,2,1,,,,,,,,,1
5107961,1,1,1,44,1,61.965262446,44,2020,01,202001,50,,1,4,2,2,2,2,1,11,,,,,,1
5107962,1,1,1,44,1,61.339139614,44,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107962,1,2,1,44,1,61.339139614,44,2020,01,202001,50,,2,6,2,1,,,,,,,,,,1
5107962,1,3,1,44,1,61.339139614,44,2020,01,202001,50,,3,6,2,2,2,2,2,,,,,,,1
5107963,1,1,1,44,1,39.874045718,44,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107963,1,2,1,44,1,39.874045718,44,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5107964,1,1,1,44,1,54.718618771,44,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107964,1,3,1,44,1,54.718618771,44,2020,01,202001,50,1,1,2,2,2,2,1,,,,,,,1,1
5107965,1,1,1,44,1,47.030033058,44,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107965,1,3,1,44,1,47.030033058,44,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107966,1,1,1,44,1,65.553114249,44,2020,01,202001,50,1,1,4,2,2,2,1,,,,,,,1,1
5107967,1,1,1,44,1,38.617253257,44,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107967,1,2,1,44,1,38.617253257,44,2020,01,202001,50,,2,4,2,2,2,2,1,11,,,,,,1
5107967,1,3,1,44,1,38.617253257,44,2020,01,202001,50,2,2,4,2,2,2,1,,,,,,,1,1
5107968,1,1,1,44,1,151.98859574,44,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107969,1,1,1,44,1,63.934487595,44,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107970,1,1,1,44,1,68.037789176,44,2020,01,202001,50,,1,4,2,2,2,2,1,13,,,,,,1
5107970,1,2,1,44,1,68.037789176,44,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5107970,1,3,1,44,1,68.037789176,44,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107970,1,4,1,44,1,68.037789176,44,2020,01,202001,50,,4,6,2,2,2,2,2,,,,,,,1
5107971,1,1,1,44,1,52.481587512,44,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5107971,1,2,1,44,1,52.481587512,44,2020,01,202001,50,,2,6,1,,,,,,,,,,,1
5107971,1,3,1,44,1,52.481587512,44,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5107971,1,4,1,44,1,52.481587512,44,2020,01,202001,50,,4,4,2,2,2,2,2,,,,,,,1
5107972,1,1,1,44,1,28.61701278,44,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5107972,1,2,1,44,1,28.61701278,44,2020,01,202001,50,,2,4,2,2,2,2,1,2,2,,2,,,1
5107972,1,3,1,44,1,28.61701278,44,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5107972,1,4,1,44,1,28.61701278,44,2020,01,202001,50,2,4,4,2,2,2,1,,,,,,,1,1
5107972,1,5,1,44,1,28.61701278,44,2020,01,202001,50,,5,1,,,,,,,,,,,,1
5107972,1,7,1,44,1,28.61701278,44,2020,01,202001,50,,7,4,2,2,2,2,2,,,,,,,1
5107972,1,8,1,44,1,28.61701278,44,2020,01,202001,50,,8,4,2,2,2,2,2,,,,,,,1
5107972,1,9,1,44,1,28.61701278,44,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5107973,1,1,1,44,1,28.61701278,44,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5107973,1,2,1,44,1,28.61701278,44,2020,01,202001,50,,2,4,1,,,,,,,,,,,1
